Class,gene_18517,gene_18518,gene_18519,gene_18520,gene_18521,gene_18522,gene_18523,gene_18524,gene_18525,gene_18526,gene_18527,gene_18528,gene_18529,gene_13429,gene_18897,gene_3434,gene_3435,gene_3436,gene_3437,gene_3438,gene_3439,gene_3440,gene_3441,gene_3442,gene_3443,gene_6876,gene_7929,gene_11348,gene_14317,gene_14318,gene_15430,gene_15431,gene_15432,gene_5297,gene_5298,gene_5299,gene_5300,gene_5301,gene_5302,gene_5303,gene_14983,gene_14984,gene_14985,gene_14986,gene_19238,gene_11355,gene_11806,gene_14828,gene_4442,gene_10558,gene_10559,gene_10560,gene_10561,gene_10562,gene_10563,gene_10564,gene_1136,gene_1137,gene_978,gene_979,gene_5235,gene_5236,gene_5237,gene_19874,gene_2858,gene_2859,gene_2860,gene_2861,gene_2862,gene_2863,gene_2864,gene_2865,gene_2866,gene_2867,gene_2868,gene_2869,gene_2870,gene_2871,gene_2872,gene_2873,gene_2874,gene_2875,gene_2876,gene_2877,gene_2878,gene_2879,gene_2880,gene_2881,gene_2882,gene_2883,gene_2884,gene_5020,gene_17769,gene_8971,gene_7752,gene_5047,gene_6535,gene_13574,gene_6552,gene_7432,gene_14752,gene_4316
COAD,0.410232546,9.825879417,9.603578131,11.2451486,9.763911133,8.688295775,7.786184665,9.055068185,9.740246247,7.948676765,2.100809492,0,11.47174633,7.950596721,6.430397352,0,10.48968743,1.40310408,8.549530562,2.100809492,3.889064624,13.09696711,0,2.79100135,13.82837453,4.682073211,8.277106035,5.762601292,7.381888983,10.17525013,2.857980995,4.011817633,2.399526596,13.09566569,3.982090039,10.46270675,9.327433631,11.18913269,4.754182012,7.832725487,0,0.990446652,5.99613788,1.572259109,2.20739313,11.5006975,0,3.52685757,3.35198161,10.00845664,11.18994807,10.6044791,8.945751071,8.558370964,8.662760933,9.858451971,0.72935699,5.96608895,11.17483832,10.37679827,12.03515993,8.508420729,11.07167687,5.44075956,2.646899949,0.72935699,8.609019867,6.731495538,1.40310408,0.410232546,2.306670547,8.364077734,4.73649123,0.990446652,4.178340177,4.839536389,2.399526596,6.995993217,7.533018186,6.704457019,9.151683805,3.889064624,0,0,0,10.50935935,0,0.410232546,0,0.410232546,10.97053015,9.006067955,10.05148087,9.755700459,10.67409514,3.152945947,14.60595401,13.86637098,0.410232546,1.572259109,0,0.410232546
BRCA,3.689466906,9.560571671,10.3511601,11.6779178,8.759631903,9.836323399,8.873834725,9.276685086,8.353279177,7.946058241,5.755314904,0,8.435232699,8.563169573,7.465003093,0,8.403314596,9.867292641,6.614939479,3.037926864,4.07627689,2.203671013,3.099917937,6.59354799,12.16278783,12.1325158,6.854095415,2.086070393,6.081527111,8.837899103,6.835987216,4.07627689,1.288417627,12.70460399,3.947301463,10.95331617,10.15610836,10.54471334,7.06307145,8.293177332,2.759241072,3.271380853,7.747300116,4.984384278,1.487126145,6.707455769,0,4.045102178,4.809877432,9.479137576,11.09087327,11.17698966,9.550198457,7.838781628,8.511353387,9.208841553,7.818179509,9.296677649,10.88809633,11.08585084,12.87642678,9.266582769,11.71010902,4.136683578,7.682924378,8.716990894,6.817188337,4.523549411,1.057970069,1.661704002,0,4.791204573,4.250400753,0,7.874692472,4.165968199,2.680279342,5.491840272,6.712430703,4.632448541,10.30707555,3.099917937,0,0,0,5.866507449,0,0,0,0,11.06972499,8.673051081,8.772776426,9.410387749,10.05017516,6.717388541,14.46829948,12.21647002,1.661704002,0.444349024,0,0
COAD,0.768671318,8.81371707,9.32189879,9.297904424,8.838324673,9.137708437,8.358580877,11.06267355,10.09803208,8.59748648,0,0,10.9542763,7.132772177,5.929071364,0,6.318636802,1.63747114,5.311252424,4.37186549,7.978607508,14.86226443,0,0,14.55612881,3.772635247,3.979869868,0,7.004220466,9.583763514,1.63747114,7.189508317,1.267535798,12.36757856,2.175875851,9.830069891,8.679012027,11.00406593,2.175875851,7.908500706,0,0,6.343855486,3.439915636,2.384712962,7.366051137,0,0.768671318,1.267535798,9.926095813,12.30475344,10.91222321,8.26266805,8.482973288,8.033885471,10.06335463,0,4.966264334,10.7868087,10.27315452,11.88229915,7.624546914,10.95017677,4.598311604,1.63747114,2.567082971,7.784824575,8.605327647,3.006710933,2.384712962,1.267535798,5.259185847,4.042828164,0,0.768671318,4.103145106,0,7.954248665,5.56822064,5.50255338,8.981778462,3.127798338,0,0,0,5.120144546,0,0,0,0.768671318,10.32076671,7.24410691,14.40628474,9.504908347,10.89366557,1.267535798,11.38313725,14.68100226,0,3.006710933,0,0
BRCA,1.941444403,10.19951285,10.78561594,13.23588708,8.75128964,8.750234663,10.44631827,10.41363851,9.216905879,7.984190572,1.366420139,0,10.93591641,9.648271287,6.335683331,0,10.46286009,0,7.582382881,1.682393511,0,0,0,0,13.17662353,12.22032693,7.481516918,2.351486992,8.017960869,10.50922078,7.02001319,3.34397626,1.941444403,13.92628673,2.87048309,11.72890262,10.34911533,10.61695311,6.35417179,8.207053377,0.39583057,1.177981556,7.940366458,4.81488363,2.351486992,1.817746035,0,4.509714841,4.294525179,9.634059564,10.99423321,10.57159149,9.189869025,7.279434151,6.90691464,9.122017788,2.438079892,5.821597978,10.86297049,10.28521725,13.57681499,9.512082657,11.73010921,6.445829314,2.597054368,6.570853001,6.864557606,3.472617738,2.438079892,1.177981556,1.817746035,6.481941475,5.695456599,0.706022122,3.046159248,6.476838533,1.53301507,4.469169659,5.632591041,3.76832197,9.649972855,4.427451973,2.597054368,0,0,11.17369587,0,0.706022122,0,0,11.24353699,7.328423612,9.452230943,10.62505126,9.77530739,6.800641097,13.31769525,12.70508155,1.941444403,1.177981556,0,0
BRCA,1.429856951,10.76086961,10.10265813,13.16728328,9.302821676,8.467894875,10.80689596,8.652934579,9.052418611,8.119828213,0,0.677801374,10.2687759,9.17079887,6.410224064,0,9.570498983,2.827636136,6.760380646,1.891691368,0,1.011853406,0.746484762,0,12.41344282,14.55473273,7.415817809,2.240985904,7.512685163,10.33233871,3.13640469,0.746484762,2.75708727,13.46541335,2.240985904,10.98628293,9.388465097,10.56472112,8.02166294,7.833029215,3.243516761,3.829311746,8.658993326,5.426804825,1.429856951,4.218757923,0,2.017779413,2.75708727,9.897511208,11.34329677,9.162293132,9.648706304,8.151118044,7.190051815,9.833645965,2.017779413,8.985520354,11.69266345,10.53669404,12.37779075,9.933004548,10.30051272,7.572973015,2.133695033,3.436468366,6.277570099,8.247562048,0.420940456,2.434267926,2.240985904,8.73099651,8.185108337,0,6.314892255,6.392587044,0,6.28385882,7.746903914,3.991762181,9.681818185,5.067320339,6.536449276,0,0,11.65024848,0,4.051946281,0,0,10.70251903,4.830153894,10.23914501,11.88420105,11.16807035,9.804969929,13.66021879,13.59751721,0.420940456,0.420940456,0,0
KIRC,0,9.129926934,9.045513959,10.56062899,10.01221947,9.494861583,9.697619199,11.51529575,9.20591296,9.261293387,2.617157404,0,9.730259534,8.556126651,6.80308493,0,7.742282485,1.610794538,9.819878902,0,11.20972141,1.019417261,0,0,11.48950179,7.077189581,8.233188242,1.345169251,7.696585074,11.00143634,5.576903017,1.834994307,1.834994307,12.1416761,6.071404439,11.40377366,9.267318085,10.84267248,8.554159049,9.899607673,0,0.597888675,7.098969004,0.597888675,2.029028761,1.610794538,0,2.840463234,13.29203399,10.26124872,10.64216003,10.13458034,9.676949647,7.972095236,6.295453045,9.174204155,1.019417261,8.339939055,9.918870689,9.250386067,13.26097538,9.147016624,9.812482181,1.834994307,3.356679086,0,6.386823015,6.839115586,2.733137378,3.356679086,2.617157404,7.378173452,1.610794538,0,7.77309304,3.282484286,4.528721331,5.322988086,5.037373436,6.25721999,7.346664422,2.200002066,0,0,0,0,0,0,0,0,10.62819033,8.093702774,7.489558991,9.94240454,9.22089098,7.877597029,13.7465668,12.38908007,0.597888675,0,0,0
LUAD,0.755143958,9.478803993,10.20350707,11.30838454,8.741797285,9.062585867,10.25638562,10.07601388,8.403817321,8.134005259,0.755143958,0,10.03876813,8.638522799,8.035678889,4.185382924,11.644681,5.058515653,9.507715369,6.987093437,3.313376472,3.209936782,0,4.34036287,12.83085782,7.473738215,9.863469263,0.755143958,8.065281486,10.86269159,7.622132374,7.779437025,2.700905744,13.15078495,3.74196308,10.49988574,9.606482944,11.55221758,7.797389171,8.083686741,4.011737141,0.755143958,7.945619407,5.535804138,2.539605512,18.06422174,0,5.678249413,5.80788553,10.638101,11.06009468,10.80396964,9.272879348,8.472467463,5.658742754,9.140252066,1.615086662,6.530941566,11.26468889,10.60109292,13.16586955,9.27608252,12.37051305,4.435141836,4.34036287,0,7.190980228,8.175779066,1.907275263,3.948871795,4.071968558,8.704228749,2.357974195,3.665836154,5.401408612,11.94289565,6.476268264,5.842880806,8.141049545,4.867802587,8.74873292,7.656961081,0,0,0,8.094616121,0,0,0,0,9.789157028,9.066293737,9.43073061,10.6080977,10.39252136,8.23954125,14.89249538,12.96459898,3.883151571,6.407803098,0,0
BRCA,3.919216118,10.1842307,9.275016362,11.55762644,9.42751818,7.836870911,9.885182341,9.445494974,9.229525438,8.724169339,1.122606463,0,11.12372051,8.836189251,5.025640127,0,12.12846161,3.802327655,8.230981112,2.863819542,1.566717754,1.746226761,0.835843249,0.477677328,13.9831094,14.73993352,9.539034703,5.477793878,8.353755541,11.41851676,5.302373891,3.535617539,2.513389678,13.11591661,4.685115996,10.68217823,10.92487929,11.04175496,7.108210793,8.642932569,4.12792212,5.502982926,4.617527706,11.04444194,2.180211527,5.38599351,0,3.675127156,4.251976559,10.57193273,11.39453236,9.433262024,9.420099175,8.42961178,6.905892386,9.634731201,2.180211527,9.271357973,10.41945462,10.97158666,13.56153856,9.563934118,11.66666784,8.059068605,3.842355372,3.011567199,7.516519498,9.002179302,1.122606463,0.477677328,1.566717754,7.85410165,3.325774957,0,6.422441584,8.450802978,2.049526221,5.622731264,6.808217705,4.85124932,9.379020898,4.640406914,2.783875677,0,0,10.61842221,0,4.446295937,0.477677328,0,11.07966478,6.94777134,11.09786095,10.41407209,10.34567136,5.069298307,13.98363495,13.2822979,1.905851481,4.889955334,0,10.38261322
KIRC,0,10.3364954,9.6439157,11.74073365,8.829361223,10.62251861,10.85297419,10.83623186,8.135996514,8.445275625,0,0,10.83813239,8.436919708,7.805356952,0,9.985101904,2.209328587,10.35480034,4.062363523,10.17599857,2.440978767,0,0,10.08852326,6.98933205,8.738423332,6.067146062,7.749916344,10.65351688,7.66371464,8.61344325,4.096725695,12.55011667,7.289622397,11.56164595,8.875866052,11.21208291,9.061306381,10.02525032,1.59153581,1.142870845,7.722670938,1.772476899,3.991072812,1.59153581,0,3.991072812,9.572453915,10.62281141,11.22014854,10.16490693,9.498071317,8.512053019,5.7910248,10.25086686,2.73081383,7.997354514,10.70975588,10.47845618,12.44076537,9.685435621,11.66456728,6.793739851,5.353009167,0,8.25986564,5.693350348,4.606371158,3.795725395,1.384602458,9.216840418,2.440978767,1.772476899,5.462477733,3.836974394,3.916084866,7.047592916,6.639101898,6.134857524,9.746233816,5.000491334,0,0,0,4.827117826,0.85239842,0.488206488,0.488206488,0,10.10337961,8.529453981,6.855254712,10.53084522,10.61772457,7.407250766,14.81162054,13.72321297,0.488206488,1.384602458,0,0
COAD,0,10.47475036,9.902153492,11.99434636,8.491251848,8.813027587,7.966297793,11.52806823,10.59144755,7.432366511,0,0,11.73026633,7.637030548,6.956800118,0,9.701325524,0.855989697,7.800589331,0.49057013,1.939301814,13.11685401,0,0,14.11222771,4.070037199,6.254255777,0,7.916375127,10.23740119,0,3.120252395,3.577199187,12.89232651,1.939301814,11.31456625,9.530125379,11.74753006,4.814370973,8.810427037,0,0,8.08294736,1.14737183,2.550974521,10.10783169,0,2.44763209,3.051441711,10.11013091,11.37873378,10.00240718,8.731515903,8.178819195,8.007750536,9.694993334,0,4.933884181,10.66598427,10.70746267,12.0539632,8.328104917,10.23449414,4.137987073,2.336340523,0,5.655715319,9.268270629,1.14737183,0.49057013,1.939301814,6.681744409,1.778250637,0,1.939301814,6.878308459,1.596982834,5.860667378,5.632346747,6.004130558,7.928417701,1.939301814,0,0,0,1.939301814,0,0,0,0,10.8086666,8.365788756,7.719744744,10.10942586,11.01333663,3.366741846,12.17843455,12.01722252,0,1.14737183,0,0
BRCA,3.296618921,10.96675778,10.59326973,11.02877633,8.059847356,7.278737504,11.32065954,9.601757791,9.284056,8.616648083,1.935233425,0.758729568,10.75673144,9.340141629,7.494743604,1.640759731,12.36913928,2.062605293,8.230654554,2.733072282,0,2.807725853,0,0,13.62389292,13.1672425,11.34122414,4.32656611,7.704526185,11.0135809,5.705742961,7.13394363,3.57826248,13.62841136,4.193708673,11.4653011,10.29834902,11.51939546,10.83131516,8.652529517,10.97386953,2.179670279,5.290162648,7.563562382,2.654366796,10.79880388,0,6.876578337,4.400783823,9.865983749,10.51919394,8.907137035,9.792448691,8.535240378,7.987434567,9.508335549,5.16798006,8.097526525,11.77838108,11.57253918,13.25718009,9.712141772,12.4937654,9.270926003,4.471363071,2.287915497,8.696101649,7.176811435,3.132083248,2.388602858,4.047363887,7.872601012,1.467383831,0.77070221,6.902350994,9.669622095,3.444309264,5.484705299,5.676165838,3.884480703,10.3778287,5.615124927,0,0,0,6.217878232,0,0,0.436161839,0,10.76524465,7.814960513,9.459976625,11.14444794,10.6168153,5.366220785,14.37054438,13.41164339,3.700828084,3.396734918,0,3.396734918
PRAD,2.831553004,9.959234029,9.566560225,11.71160675,9.627918673,8.279299492,12.43481324,10.51824006,9.089034628,9.836869333,0.55640489,0,10.82975444,7.81696443,6.785132015,5.023836395,8.741042205,2.626929686,7.798782826,1.270170093,0,1.935044795,0,4.501413667,14.28186484,4.274641856,7.786537555,0.957023083,7.553398905,10.63385801,5.104994949,5.833057053,5.200414112,12.98844682,6.171270889,10.62571797,9.814422247,11.3836503,8.455980601,8.935247571,7.720463169,6.802206144,6.235759604,4.959825785,3.09259648,0.957023083,0,5.406557078,3.872700733,10.92894764,11.70897608,9.763771738,9.700711932,8.553176161,8.898725322,9.817436194,3.674245949,12.01141597,11.22164753,10.91626763,13.70570798,8.858332298,10.43878146,8.060231169,2.512580879,6.506095699,9.486084826,10.68011334,0,0.55640489,6.180661085,11.46346307,0.55640489,0,6.740050563,9.079026035,4.644017763,4.047119549,5.307166193,8.292353846,8.988352374,6.483509474,1.935044795,0,0,8.520269013,0,0.55640489,0,0,9.916312421,9.295465902,12.45672146,10.44122201,10.6908361,10.38647687,15.68573159,12.68245479,5.809036227,3.726471588,0,2.732855277
BRCA,3.057363621,11.18441048,10.29382797,12.35247385,8.643196006,8.557444555,10.94678933,10.05597379,8.895899379,8.33335217,0,0.724126354,10.55702326,9.332752682,7.378234155,0.450168697,12.75626025,1.676854117,8.224508217,1.069495954,0,1.501362709,0.792772078,5.176219035,14.16805311,14.24070191,11.47444111,11.89741062,8.55322993,11.17712673,6.207080717,5.085768802,4.325069747,13.72270082,4.812523896,11.3195423,10.16813304,11.58210434,9.815079033,8.831253399,0.792772078,1.069495954,6.857906371,8.431497604,2.221010895,7.805182805,0,6.126186145,5.176219035,9.912206738,10.85049941,9.728668829,10.37524583,8.360930462,6.902748931,9.762518245,4.376846014,8.479654983,12.29381073,10.68929916,12.75648961,9.765556294,12.26146323,9.877072431,4.402060426,2.431542733,8.61247783,10.39657267,2.698951866,6.133729962,5.974797728,7.709986723,3.344203572,0,7.676803354,8.971523437,3.444667067,6.016202117,6.744228384,4.298467703,9.47169147,6.323804181,5.666935498,0,0,11.81929696,0,4.521892482,0,1.069495954,9.661101119,7.747347115,10.26363306,11.77475412,11.51056639,8.114429496,14.75338914,13.73352382,4.033986754,3.492391602,0,0.450168697
KIRC,0.807931885,9.245970956,9.384472949,11.13501663,10.65729165,9.701098491,10.17810459,11.34505035,9.356661041,9.709530169,3.023521508,0,9.486131096,8.383388938,6.719648928,0,11.03842521,0.807931885,10.02072998,9.118302617,6.76451336,4.623310882,0,0,9.859290952,4.332163688,8.627471871,6.671958512,6.2633894,9.09472695,6.813473383,3.150917057,3.023521508,12.76249831,7.717265145,10.29262073,9.382040346,11.12341013,7.027828609,8.277431546,0,1.524414776,6.544329275,0.459746354,2.555668934,1.858935843,0,3.088616536,7.486127073,11.32812512,11.1548624,9.82626723,9.07377472,8.069412172,5.905170359,8.885095379,0,7.353349759,10.61889017,9.902364562,12.27787145,8.864331645,10.42376724,4.989956424,3.376220914,7.139571816,9.486887299,5.350005657,5.513035884,5.196032558,1.701327257,9.130912857,0.459746354,0.459746354,5.967074054,3.267955212,1.322735778,9.672849602,5.958392633,3.821393889,7.618774574,2.644963754,0,0,0,0.459746354,0,0,0,0,10.35348871,6.989990473,6.798957748,10.35927737,10.24120858,3.615910609,14.18759951,13.45503177,0.807931885,2.955331404,0,0
LUAD,2.358818205,10.19925518,10.28900446,11.22580392,8.80166633,9.908842924,10.90809234,9.945556497,8.566198681,8.550396649,0.808014289,0.725261269,10.49443561,9.182416701,7.388490928,1.701549057,12.7502422,1.701549057,9.272746409,3.74292243,0,4.955721968,1.08827731,2.130502609,13.80361655,7.052774523,10.89848047,11.30607309,8.3172905,11.05965541,6.879620006,5.782909123,3.323355656,13.1430276,6.083704822,11.06446659,9.278862925,11.95008197,8.626369775,8.665577531,5.949920067,3.023752136,7.028093922,1.85913469,2.645171328,16.60946013,0.459851251,4.191317864,5.859532302,10.4429435,9.976535484,10.04323239,9.440368808,7.745566769,5.732868841,9.221048124,3.376470987,6.985989898,11.43900492,10.72662689,13.09481007,9.641594797,12.5482319,6.404572785,3.782827892,0.459851251,8.818521465,6.515289834,1.701549057,5.58274566,5.501391373,7.588407328,3.210856386,0,6.884207159,9.610063295,6.436188496,6.429920538,8.608443349,4.249422585,8.866923428,5.28231006,0.808014289,0,0.459851251,8.339195298,0.459851251,2.130502609,0,0,10.05856003,9.098950587,8.401387278,11.20645276,10.36283148,10.12019899,15.24747883,13.32329406,3.821648996,7.292735744,0,0
COAD,3.723416578,9.39690656,9.703839568,11.91771518,8.266229028,9.553203046,8.76105917,10.00356007,8.768422548,8.843544237,0,0,11.02684155,7.588369846,4.757199304,0,7.637443607,1.077174623,5.296119638,0.6368218,4.095350603,14.80880333,0,1.077174623,14.00832357,3.038120075,4.729400499,0.6368218,7.887823771,10.49514549,0,8.237339045,3.529046305,12.15335569,2.288240425,10.61126461,9.089688814,11.2022218,3.383220433,8.412032044,0,0,7.000912667,3.220964477,2.828692505,12.63808968,0,0.6368218,1.916361989,10.82009119,11.43429983,11.27154473,9.470978082,8.314809798,8.07759017,9.818224255,1.414027259,6.377314661,10.9185055,9.809327618,13.35266419,8.053686996,10.77236407,7.160516874,3.596792058,1.686971077,9.245536069,6.994647603,3.220964477,1.414027259,0,6.711136942,1.077174623,0,0.6368218,3.723416578,0,4.978268861,6.287924729,5.07644793,10.02215972,2.443474045,0,0,0,0.6368218,0,0,0,1.077174623,11.01412511,7.149279692,10.57446108,9.739866663,10.26336311,6.246347277,11.72447548,13.72952516,1.414027259,1.077174623,0,3.782785965
PRAD,5.385134184,9.704776883,9.175422303,10.92936938,9.618816778,8.131450583,10.32706979,11.51089765,8.745875968,10.49006866,2.344572879,0.860605307,10.80605011,7.083341035,6.102099588,7.884054488,9.57705111,3.083792032,6.470888223,0.748375356,0,5.128990326,0,3.570183594,12.22905611,8.687596139,8.584060534,0,8.078006664,11.88429646,6.970554595,7.896453506,5.361473615,12.95499052,8.327386472,10.65790791,9.59110715,11.25406606,8.203093459,8.475267317,5.958543436,1.603881483,8.609393002,8.283991202,1.603881483,0,0,4.782114963,5.62263171,9.625338078,11.50213067,10.31094218,9.504634295,8.713530863,5.700142825,9.830751279,4.114083789,9.731558329,10.33392682,10.13021017,14.62978349,9.306670091,12.25958145,5.661909181,4.169636434,5.58225792,9.83827109,7.590362488,0,0,7.347010059,10.11349475,1.89506991,0.748375356,3.195079824,8.162592738,6.922851957,5.408416364,7.167618855,8.324329085,8.959932403,6.45978733,3.083792032,0,0,7.771845973,0,0.748375356,1.89506991,0,10.34904896,9.172024898,12.425667,9.492432062,10.28209225,2.686814244,16.89679358,12.58708131,5.773698369,7.440321047,0,5.958543436
BRCA,1.009203827,9.999365864,9.802902432,12.38851784,9.547042965,8.421871272,10.61042509,10.48214241,9.101290261,8.723302572,1.597173585,0,10.55322609,9.415579113,7.280204714,0,11.55905677,2.954512738,8.663301919,2.013748091,0,2.51757806,0,0.744333347,14.76497523,13.12621241,10.26857709,9.569010625,8.152649907,11.00388328,4.602492512,5.924876622,3.923966825,13.71133358,5.11929807,11.17773097,9.704183782,11.91587565,8.681210296,8.375786658,3.753893303,3.824340174,6.14042489,11.41131501,2.890271574,4.680538157,0,5.592815798,5.908752874,10.1301458,11.13938507,8.941082829,9.156955257,8.221166576,6.002893757,9.945060432,4.824991825,8.772020891,11.32377536,11.06631123,13.38602413,10.51845646,11.80141737,9.246275061,4.046918811,0.419646753,8.385970221,7.275556523,2.23676812,1.597173585,5.387083323,8.447294034,2.013748091,0.419646753,6.488404142,6.808204831,1.597173585,5.032678335,7.792991965,4.971897574,9.48722706,4.622403296,5.972191759,0,0,13.05113585,0,1.009203827,0.419646753,0.419646753,10.33982774,8.082516323,11.34227472,11.38278072,11.32794554,7.363950749,14.87200147,13.30883672,1.009203827,4.213697219,0,1.009203827
LUAD,0.527570837,9.73656598,10.28975379,11.94675279,9.383937524,7.998567865,10.78997372,10.53570307,8.073782752,7.285097001,0.527570837,0,9.338419958,8.708114796,8.10266338,0.527570837,9.320599753,1.467801156,5.694116866,9.081720428,0,7.321386983,0,2.180147861,13.19316803,5.681761272,9.052027278,3.786962216,8.282509306,10.93268721,7.055380058,5.054397022,2.752641563,12.52852248,2.314261477,10.53870305,9.521158731,11.90782954,6.322445569,8.565768516,2.314261477,0.527570837,7.268668311,3.011495639,1.681449265,15.9591439,0,11.37081816,3.479553941,10.07563959,10.00739175,10.48683502,8.898994315,7.511412691,5.972926958,9.013107684,0.527570837,5.14718864,11.41370725,9.791504796,13.18928561,9.344311445,9.961488764,1.216920426,2.752641563,0.527570837,6.981647192,11.16291368,3.876418717,2.314261477,1.867501151,9.432679691,3.691589996,0,2.550038729,11.49914828,2.032277201,5.482480465,8.605557299,5.65672803,9.372451559,5.424337638,0,0,0,6.563740827,0,1.467801156,0,0,10.47120779,6.282091322,8.234678543,11.0855986,10.2604609,12.06236325,12.92322533,14.01844362,1.467801156,4.757482019,0.527570837,0
