Class,gene_18529,gene_13429,gene_18897,gene_3443,gene_6876,gene_7929,gene_11348,gene_14318,gene_12300,gene_15430,gene_5297,gene_14984,gene_19238,gene_11355,gene_11807,gene_14828,gene_15431,gene_4442,gene_10561,gene_1136,gene_978,gene_5237,gene_19874,gene_7573,gene_2865,gene_5020,gene_17769,gene_10983,gene_8971,gene_7752,gene_5047,gene_6535,gene_13574,gene_6552,gene_7432,gene_14752,gene_4316,gene_6222,gene_16407,gene_17205,gene_19269,gene_6593,gene_62,gene_17706,gene_12277,gene_11379,gene_8332,gene_17955,gene_17549,gene_14036,gene_4315,gene_10389,gene_5804,gene_8197,gene_11751,gene_15834,gene_6225,gene_10263,gene_11627,gene_19464,gene_10565,gene_6671,gene_1281,gene_10077,gene_6224,gene_5045,gene_3568,gene_14850,gene_14083,gene_3593,gene_16448,gene_503,gene_4539,gene_19536,gene_10572,gene_4997,gene_6909,gene_17121,gene_9057,gene_10388,gene_13486,gene_2862,gene_8847,gene_17399,gene_18475,gene_15305,gene_11867,gene_13049,gene_6467,gene_5040,gene_6784,gene_13721,gene_15972,gene_8725,gene_19663,gene_15467,gene_4066,gene_5660,gene_1588,gene_1589
KIRC,9.949257689,9.571585804,7.992921347,10.48148665,5.305470816,9.791019589,1.679243619,11.8221884,4.98010301,5.758591005,13.13029866,0,3.076199916,2.358958826,11.2439356,6.408980134,4.490300563,12.87053618,9.693168066,2.195127082,11.34558266,11.81095716,4.820572139,8.595212717,10.45767842,9.823384756,8.923571133,11.37877712,11.3748982,10.77327935,7.347789655,14.73208261,12.97822424,2.105678078,1.908159609,0,0.350836665,12.06327036,12.28903328,6.665279061,11.44281912,0.632919608,1.908159609,9.104753367,9.748868745,10.69157778,1.24895981,5.364509401,11.7234519,9.286206575,5.411931236,11.17175851,3.682483407,13.03237811,5.579125829,10.77667977,9.852894623,1.798257933,11.29256896,14.7554353,10.25967266,0.868686765,11.47569291,3.41096516,6.855653395,3.48377709,10.93418475,9.58095195,8.729477996,8.458492742,8.536301619,10.57689055,11.6997633,5.285239444,10.88230679,10.06502562,10.81599163,8.849724101,7.616247408,11.00856868,10.86558637,6.327241842,0,8.798902682,2.506043319,11.34420712,12.85654808,7.374370074,6.996761575,9.88554081,6.879460723,11.44922604,3.77243467,10.32740668,0.350836665,9.333150877,12.24085393,7.952426761,7.393399039,6.445898821
COAD,11.42634863,7.554228133,6.399112975,13.77711145,6.102164692,5.456172039,1.124857467,10.28526349,1.569442483,1.74910515,12.8027082,0,1.36418019,11.34201909,10.4866641,1.74910515,2.787390671,3.21183769,8.536686272,0,11.22164149,10.89271736,2.413973119,5.362666256,7.049380278,7.644966637,10.37906423,10.56446391,9.915982425,10.83357798,2.867382536,12.39321078,12.46837967,1.569442483,2.303283937,0,0,12.94314665,11.54454431,0.478816529,10.68698193,9.969069885,7.023432795,8.49322701,7.152761436,9.248641566,1.908851328,7.630711243,6.983597897,1.124857467,3.149210581,9.235992659,2.943152434,12.19687564,3.960011202,10.65458233,7.112293536,0,10.88912366,9.885090802,2.867382536,0,10.04896361,0.837701091,1.124857467,5.926590138,10.1583446,8.977282786,4.621471695,8.827847599,10.33853584,10.18688182,9.787592445,8.822841659,8.456518698,10.67625683,10.11496559,5.469049153,9.776628778,9.161094083,10.33005414,3.149210581,0,8.71482248,0,8.78986616,11.06242397,2.867382536,0.837701091,1.381726359,0,10.70341913,1.124857467,9.605696184,0,7.759448818,11.59772669,9.650188328,9.538565323,8.592180432
KIRC,10.95274125,9.095542076,7.327507735,8.254650728,7.384110263,10.47945693,0.868765772,11.71970967,7.197786777,7.233859307,12.76472234,0.868765772,2.359099433,4.436468366,10.82289741,3.274127451,5.017565643,10.59800596,9.711248815,1.616028277,11.27644432,11.34150214,6.66351541,7.477353527,11.01511533,10.31424335,8.562688904,10.41326827,10.05555359,10.2466931,3.870926891,15.38091082,13.28612743,0.868765772,2.671225426,0.868765772,0,12.58300282,12.8839854,2.238022518,11.08727719,4.799522536,2.105812151,9.568647795,8.288090893,12.14848612,2.470823163,6.085647723,10.9094056,7.717114314,5.471528905,11.79634791,2.671225426,11.90639083,4.490486698,10.19018272,8.877216637,0.868765772,10.88723585,14.84947352,10.55706157,0,10.70504482,3.076370965,5.58760502,4.902734462,9.6561835,9.272660108,9.319114352,8.124038574,7.53860024,9.581927397,10.23636107,5.908488697,9.341332011,9.859735104,9.408637568,7.237812253,8.315769992,12.73932495,10.73751777,4.841696425,0,8.98933205,0,11.28912553,14.16853894,6.297446397,5.655028331,8.095043559,7.322153498,10.89914541,3.988221132,9.976134473,0.498863564,9.268801627,14.68531275,5.41678233,7.197786777,6.342202704
BRCA,9.435643178,10.09514644,4.923258543,12.90618974,12.9197274,11.10018267,6.02367009,11.62790317,3.552647582,4.139191145,13.69894336,0.428999926,3.509429824,10.13300089,10.6824065,10.14408462,2.265706926,4.467409917,9.862197199,4.596911296,12.04617589,12.17696473,9.108276145,5.668513451,7.308794067,6.717333699,10.82305669,11.72244041,10.65447492,10.37866334,9.978667564,14.22774378,12.56310092,4.87743016,2.459798803,0,0,10.85145235,11.37474065,1.914602791,11.18887933,13.29574024,1.449587785,9.094634593,7.166584906,13.7053948,1.77559843,2.709334754,9.922639404,6.162647114,6.308439151,11.20495622,3.958193084,12.96647481,2.986465547,11.30577107,8.6792584,6.237383982,11.19868445,12.27547272,5.968892539,0,10.90948061,3.04814898,6.435078478,3.552647582,12.32402018,9.613890735,6.731509115,8.792868364,6.104156312,11.83788413,8.788356186,6.953300165,11.82775156,12.24409918,10.72817563,7.59118571,6.64430624,12.41628822,10.87132003,1.027720258,1.254049755,8.387147099,0,10.68513422,12.7343688,5.36339889,5.505322503,0,8.29313134,11.12455431,4.657548548,7.572935131,0,8.924123645,15.99195358,11.00567367,7.741143355,6.183417038
PRAD,10.19923064,8.790993533,13.41002728,12.96884316,7.594287276,11.11790928,3.060773738,10.93676307,8.047271174,10.46831857,13.36759221,6.709883365,2.628563649,4.796218758,10.77865212,7.182811458,9.372521209,5.921667208,9.234484555,6.209648311,11.60138546,12.33112408,7.412349668,6.930299733,10.96881797,10.36719631,12.4666781,11.30122181,11.02734622,11.03716255,8.998979609,16.72984641,13.62688398,6.883559725,5.16964445,0,4.29105095,12.51347841,11.12014714,1.199122642,11.65319888,12.83893405,1.199122642,8.792399884,10.9683716,10.98523001,8.145188323,5.348554666,11.52286102,7.195623196,3.71108737,12.42847272,3.451052819,12.6065579,13.01896167,11.0818429,9.8774774,5.48004534,10.80745153,12.53998754,8.370935825,2.008666157,11.08557868,1.447843644,8.804998959,4.604587327,9.095563174,9.893293946,7.401331808,8.698010062,5.87602082,11.02016047,10.01031829,6.477847294,9.057469226,11.41424126,11.66130157,7.199868617,6.846129713,11.89182546,12.22394438,0,4.703582478,9.328607615,0,10.72331964,10.94541457,5.746997938,3.362315582,4.782246043,9.276294261,11.09329871,5.203866742,9.282312377,2.2892738,9.659751559,13.73057628,11.11397652,6.697926686,4.654933845
PRAD,10.59012853,8.029116026,8.190600046,13.59664402,3.487872183,7.684706549,0,10.22519538,4.493954694,2.920159888,12.69626556,6.862066985,3.440154909,2.326134626,10.20213607,12.85556541,7.809658817,3.745108226,9.212705509,1.298599668,11.66456284,10.2850785,7.754647033,2.988102948,8.176527233,9.703007233,12.32099511,11.50051826,10.86626664,10.60946503,9.721212002,12.8429376,13.96623506,4.710530953,3.174598169,0,8.134051479,13.51739873,11.0924136,0.448900951,11.29877858,13.71436359,2.217106608,9.392678051,6.393570649,8.27500239,4.239031363,2.611054315,9.325330193,2.326134626,4.210871968,10.9336759,3.174598169,12.46977662,6.504318475,10.9879248,5.598284802,6.389682099,10.89282359,10.19451064,10.26724317,0,10.76944944,1.298599668,4.210871968,3.39081899,7.095565811,8.93571314,3.174598169,7.860385555,3.115066546,11.67844169,10.54714517,4.517137087,9.211817739,11.1295535,11.57989102,8.351146844,5.733077707,9.468214695,11.3355076,1.67346597,3.487872183,9.717463944,0,10.39941679,7.57814622,5.742941287,3.991417537,2.449825459,9.822379627,11.6923496,1.066881379,8.716675442,0,7.735007611,10.24614677,9.930466807,6.866574211,4.122954274
PRAD,9.803131762,8.761075796,8.038419719,13.50604719,9.926155129,9.955511879,2.11546612,10.87472782,6.279224263,6.100536196,13.42722117,5.216862239,2.938605728,6.140038308,11.22196164,7.413830992,9.313422731,6.028695117,9.745874288,3.185105363,11.68493705,13.0073532,7.681491432,7.457479381,11.50138938,9.83657588,12.99284631,11.56421619,11.45098954,11.38624513,6.630743272,16.54329318,14.46950192,3.689835877,6.461772459,0,3.742114032,11.91440382,10.01581923,0.965248657,11.73859475,12.32475717,3.328779031,8.330701802,11.14381685,11.14122585,4.32535763,8.274126519,11.14456903,7.915735998,3.888451028,12.55484543,2.846092094,12.8019104,6.49261592,11.20780136,9.367467172,6.028695117,11.43891658,12.68711538,9.629269181,2.846092094,11.03882299,1.757450016,7.884097237,4.886130642,11.0017741,9.745874288,6.90172372,9.079484784,6.772334371,11.13298804,9.536109254,4.218703685,9.733822056,11.93560339,11.02240249,7.364659972,7.602387098,12.09201711,12.34391299,0.561888195,0,9.241473172,0.965248657,11.13695908,11.11544687,4.790078669,6.725263996,3.815186013,7.287601576,10.95582424,3.934110716,7.717840901,4.54726473,9.001208314,12.96973726,10.78335024,6.825035088,5.253342631
LUAD,10.81751134,8.003298645,6.677747826,12.58238665,5.699201799,9.380798701,9.883999523,10.62553534,1.776693582,4.791340039,13.40794486,0,2.334596878,16.16876612,11.1582941,4.659039723,5.224839063,3.801272494,9.84393047,1.59550366,11.82517346,9.276471076,4.262914176,7.574911358,7.253923103,7.191631736,6.585501908,11.32471499,10.37883671,10.12771065,8.942370815,13.93357079,12.81448433,0,2.445859103,0,2.082464164,11.71390198,8.598476869,0,11.63574986,11.65704596,4.56357916,8.322279709,7.044700113,11.46133619,1.388244653,2.977261603,10.02953571,3.623328442,5.315537249,11.17854037,3.420320701,12.56881355,4.434614885,10.93362427,7.774628947,0.855032897,11.43650335,11.77494762,8.264634947,0,10.85799654,0.855032897,3.183994584,9.626446438,11.5325897,8.855609794,5.128058267,8.860640067,6.712155532,10.75000347,10.59001622,7.053513236,9.579178262,10.44185485,10.06809304,5.344544474,9.276471076,11.83670526,10.4893061,2.645540274,4.969500493,9.101652702,1.59550366,10.79108147,10.24486328,6.297306989,3.930481887,2.481815574,4.032762074,11.46917882,1.388244653,6.597601192,1.59550366,7.926236684,13.88125738,9.810534683,7.631911861,6.789142353
LUAD,9.823303543,8.526248824,6.936343481,13.55039809,5.594551535,10.45033492,8.863188916,10.48920573,2.782052041,9.877050952,13.13383096,4.854085439,0.371726122,11.75486663,12.507143,5.356576976,4.715706708,4.051145847,9.227394529,1.304277388,11.48485813,11.75007467,2.842415719,7.618040389,7.431673099,8.370970688,7.671010241,11.39497173,10.69197029,10.47348253,9.538615759,14.75252177,14.68132627,2.956056652,5.356576976,0,0.371726122,10.54191939,10.20515788,2.435281879,11.54484372,10.92768909,9.645188264,7.870814721,9.251875281,11.35619334,3.419431022,3.917231235,11.44191189,5.346187483,4.544571935,11.63355836,3.295340998,13.05436181,4.149999061,10.98676645,8.304123119,0.912036637,11.52224313,12.98309336,8.173632168,1.304277388,11.15090868,1.466496613,3.639533176,9.628678831,12.02741189,9.230222231,6.154724964,9.772817656,7.498570013,11.08314022,9.444381328,7.551785152,9.364935687,10.43998667,10.03331287,7.456025792,7.955248861,11.67048807,10.24307875,2.511619841,0,8.81221582,0.912036637,11.49046985,11.02446098,4.48900979,2.972894801,10.70428409,8.813159095,10.40539678,2.782052041,7.06446255,1.304277388,8.48778779,13.61634207,11.00173188,9.543169121,8.007268397
BRCA,11.5342737,8.857788208,7.448322833,12.2596197,12.30763913,9.133080546,2.54907768,10.87422831,8.597184761,5.087365244,13.87490452,10.09705767,2.287501846,4.088616536,9.690745324,4.482293294,4.543619608,3.959566161,9.005399988,5.644182202,11.98957545,11.04762154,7.060436547,8.124400516,5.512350161,6.586629653,11.54345238,10.39617662,9.968796371,10.38050436,10.55165059,13.66726681,12.87448769,3.866640971,2.770427361,0,0.570754355,9.622220246,9.543727859,1.556306784,11.60362635,12.31246608,0.978561749,7.761158926,8.220736236,12.06797544,0.978561749,4.686405278,9.971586662,4.168650058,5.066623104,12.4921361,3.049439093,13.1619412,4.543619608,11.49358029,6.657691447,8.486380526,9.862263851,11.15191081,7.049913878,0,10.7071434,3.604189961,3.484202593,6.224186945,12.83037656,10.4295532,5.26171885,10.39876506,5.147461381,10.43966469,10.01892343,9.429582491,9.888352086,12.82720176,10.16082945,9.256107236,7.50396086,11.26689193,11.08032456,3.959566161,2.287501846,9.44674008,3.353309175,8.928462117,10.85655781,5.990923103,1.82289327,4.30487605,2.664004897,11.21010511,1.776651476,8.096535959,5.279853834,7.928547984,13.74182509,9.324311081,7.586404475,8.695026404
LUAD,9.827142603,8.587818762,7.004726094,14.98849387,8.234812642,8.186396559,10.34108512,9.874260588,3.494850786,5.301675435,13.00382708,0,2.109026177,12.010042,10.25410741,3.616781127,4.816333464,3.692695,8.953556263,1.73109633,11.37405593,12.75641246,1.579373267,5.325717402,6.1616499,7.571600972,6.886501374,10.86249014,9.853222211,9.964118453,8.822405123,12.27758963,14.57664968,3.361656083,2.992659681,0,0,12.99635697,11.35666104,0,10.65813113,9.581582864,7.748756397,7.31959084,6.372530786,11.35738705,1.579373267,0.733614653,9.48280594,4.107570708,1.868370697,9.805992091,3.162467868,12.09227154,6.576658178,10.58375975,7.261568424,0,10.58655835,11.5546512,6.878394298,0.412944073,10.15526097,1.217602977,2.215802828,7.914474831,10.79466767,7.699010187,2.931304844,9.478120412,10.2170974,11.2862343,8.226850474,5.807674341,9.577834765,9.688586025,10.91593165,6.207658629,8.137995268,11.44710906,9.328499909,1.73109633,0,8.80326902,0.412944073,10.76777065,9.058611434,5.451230897,1.409798228,5.769007353,9.90400834,10.44933439,0.995810106,10.40135954,0.412944073,5.938163445,11.06218109,7.649859719,7.204365729,5.451230897
LUAD,10.27517005,8.47629662,7.326366564,13.17564934,4.699856974,9.114713184,1.287885954,10.21606678,4.921940881,3.647728951,13.62649618,8.259272487,3.234179391,7.676098121,10.60551656,4.559901681,5.993538508,5.498640215,9.311403207,8.136534913,11.43606083,10.60462735,6.435310219,7.118141661,13.4793003,9.005638583,8.299441579,10.6482587,10.93365378,10.38709108,9.136434939,13.5562905,13.4943431,4.988970925,4.075421387,0,0.971663103,13.08958289,8.731658449,0.971663103,11.3714554,10.32385416,3.502356064,7.617291135,10.8242587,11.11869455,7.626088642,5.403567684,9.956887218,5.094198059,5.378785571,11.96608001,4.988970925,12.28225445,8.37029072,10.48467187,7.662476122,3.619800338,10.80043079,12.54063904,10.63414853,0.310689118,10.35409507,1.287885954,4.672928783,6.21968741,10.89266424,9.219028117,5.124328135,8.275025677,5.361771868,10.44643201,10.95511225,7.895787316,9.016390458,10.52663617,10.03197683,6.378112746,8.458669084,12.26496153,12.36475298,7.70129953,2.994253859,9.098995313,5.353573835,11.08956303,10.80621126,6.083187834,3.451606768,2.067294521,10.65601363,11.65169753,2.706309518,8.892023626,4.933331854,8.18855423,13.95502322,8.691139799,7.466684213,6.113544238
KIRC,9.872230077,9.169844849,6.824386003,11.05383766,6.639984577,9.425169736,1.11209958,11.2580772,5.033383354,5.816786559,12.22010923,1.11209958,4.043292004,3.062898817,10.90360322,5.224785052,7.063977435,13.6015851,9.539922617,1.11209958,10.34687935,11.21853902,5.776593579,8.018211309,8.398585521,9.157182696,5.735248668,10.710772,10.83462116,9.858456633,8.525278056,14.14029457,12.31360299,1.11209958,1.732529708,0,0,13.1033124,12.85604224,2.497280233,11.31552887,4.83238878,3.416785707,9.020813304,9.296714353,10.12373344,0.472175804,4.427659804,10.78577939,10.42289523,3.308186105,11.31643994,3.517779603,12.36013653,10.19979502,9.822510286,9.508056204,1.553802829,10.79838269,14.61050583,8.976034203,1.553802829,11.17933065,2.994453008,8.591937424,3.612151947,11.34996122,9.118512871,6.877032541,8.318610593,8.712365355,10.76410029,11.28362087,3.900973044,9.967370377,10.43787689,10.59600335,8.804247207,7.618591062,10.24468493,9.781208878,7.506327419,0,8.7790397,1.553802829,10.3706983,12.3344856,5.766367238,5.785432851,9.591580315,9.244497037,10.90709346,1.732529708,9.350978949,0,9.62160869,11.34524999,7.377887245,6.59446644,6.448605314
LUAD,11.59076013,7.121098312,6.431900374,12.92842029,6.336351236,6.78436002,11.84531754,10.22594246,2.561717157,6.220372523,12.84485677,1.476796419,1.476796419,17.33976303,10.14928985,3.800030139,3.654389711,3.932306893,9.59216361,1.476796419,11.14525075,9.516901583,3.309845564,5.467465349,7.661892084,5.859631688,6.262872845,10.13962809,9.507209913,9.918211791,8.029927669,12.71350681,14.97839765,0.531867996,6.398666746,0,0,12.36963279,11.45461803,0,10.81479873,11.15318466,2.666756592,7.777794478,9.14663995,9.967874677,3.548436625,2.191152018,8.3800021,2.191152018,3.243486296,11.26684509,5.826011985,11.82613532,5.683106906,10.3719073,5.248079368,0,11.48320613,10.01897905,7.299088934,0,9.616129758,0.919683313,2.666756592,7.563318319,11.90355803,7.412916983,2.666756592,8.012596606,8.542122597,9.700491737,8.599845911,6.944366534,8.547515379,9.935391973,9.508977245,8.000090166,7.636254837,10.51679327,10.44293313,2.042924445,5.029187823,8.711460491,0.531867996,10.35678207,8.982083763,2.042924445,3.761657602,5.100288083,6.320343868,11.84601528,1.224966365,5.392884085,1.224966365,8.190456835,12.44296941,9.776530086,7.958674506,5.791590098
PRAD,10.81779911,9.591675677,6.303930488,14.18588203,5.705637916,7.840897488,5.804180078,10.67535726,6.499259125,5.076460757,13.69277894,6.917658501,2.806324057,3.217339302,11.54934669,12.04635668,8.31202071,5.692831672,10.3892011,0.942833505,12.26365653,11.9698038,5.278516364,5.653722152,7.976512572,9.111127844,12.65718668,11.92875523,11.65607174,11.24721548,10.64866317,12.90855024,13.23736384,3.066674763,4.588414824,0,2.707922294,13.21843155,9.927134975,0,12.1018969,13.61792656,0.942833505,9.537200925,8.454944917,9.722645326,2.080009499,9.735970581,9.349046751,4.841419678,8.445871515,10.08816545,4.502973382,13.32853469,7.146196976,10.79139084,6.997924634,2.6023381,12.18996351,10.327373,9.685961167,0,12.04949804,2.364684482,4.137618279,4.412144702,9.187282783,9.782793499,3.478363545,8.713300587,4.315218411,12.43239313,9.954213762,4.315218411,9.490794732,11.55245297,11.89526475,8.461057832,5.929544848,9.90232235,11.05891172,0.547153659,1.508225799,9.381328802,0,10.89494657,8.348953834,8.046125407,5.16219392,3.375706741,10.2606138,11.44559429,2.229341813,8.391436938,0.942833505,8.889169298,10.86885341,9.053445356,7.49864181,5.653722152
LUAD,10.71098719,8.031880366,7.424737374,11.80439323,6.354522686,10.33404977,4.812852438,10.29270124,3.788080111,4.812852438,12.80001209,3.504607681,2.153805336,12.86788295,10.57869346,5.002243449,7.552991795,5.956841927,9.08648657,1.792563869,10.85192078,10.97712963,6.534042921,7.363057157,9.808977042,7.672821322,8.123961003,10.58564799,10.1516762,9.943593191,9.070705956,14.26253534,13.48974763,3.681280585,5.30168275,0,0,11.07034236,10.10078059,0.989647677,10.81844637,9.604052786,4.337803844,7.858901042,8.932013912,12.46707565,4.837933153,3.624755985,11.4159477,5.579575411,6.571904299,12.13519303,5.637856547,12.02942528,4.886818372,10.05807292,9.211686352,0.578117532,10.44990179,12.09898611,10.38385547,0,9.984874125,1.792563869,5.66613735,7.783456654,11.479083,8.448929851,6.37179755,8.597668972,6.51814955,10.05205174,10.49100125,7.700432782,8.986299998,10.53718927,9.144173865,7.072137965,9.680563473,12.94618986,11.00714643,2.567667127,0,9.464084177,0.578117532,11.65805971,11.0974857,5.503246954,3.942195435,5.299698909,9.034551386,11.19052227,4.228256892,7.754112513,0.989647677,8.543434017,15.0472347,7.837299939,7.796305728,5.680073945
BRCA,10.42574042,9.625277796,7.696988384,11.06624395,13.94328403,11.39692047,10.12448323,11.103196,7.065486147,6.972692654,13.40401059,2.44625623,3.726558779,9.324731861,11.39870629,6.838888755,6.162771969,6.1172566,10.26741875,6.887147489,11.87101194,13.14069879,10.03629727,7.497205173,7.62466388,9.403866306,10.2089537,11.92132772,11.84397992,11.12311909,8.410718453,14.31548217,13.02019694,4.001694172,2.94016675,0,0,11.67019593,9.360574976,4.315602457,11.81887772,12.65051103,1.918882314,8.755201388,10.60584061,13.8533193,5.006746832,6.45573983,11.15091503,8.153237873,5.193775685,12.2842255,4.504226299,13.04671136,6.966292024,11.30380928,9.88495501,3.386300534,11.56181776,13.57428604,8.463961611,2.116863758,11.35096127,3.041120299,7.726688194,4.981569565,13.22424743,9.58509399,7.438276215,9.692770659,5.435465248,12.90668958,9.490088724,4.63916269,12.25525877,11.22754976,10.82171819,8.547835376,7.94756681,13.18195508,11.52225784,3.785948049,0.638120188,9.247619009,1.416191194,10.43156028,12.34434307,6.390279035,5.210774581,2.856208875,5.4720848,11.85637106,4.63916269,8.575448485,1.416191194,9.400307367,15.75156498,10.41695582,7.461225674,6.185002255
BRCA,10.3113964,6.592014443,5.613272322,12.07337508,12.3536293,6.366900925,0.762901548,9.940872946,5.191408677,5.191408677,12.73507363,0,2.373286274,9.155673348,8.554254998,4.406611497,2.164882798,3.517653642,8.580756028,1.627886946,10.35656201,9.028607827,5.532821877,6.279008772,9.15919523,4.952575859,11.68028919,8.86143125,8.448867922,9.759064264,8.039034181,13.47836516,13.40566004,2.373286274,1.627886946,0,0.762901548,9.83477915,10.5680226,0.762901548,9.857715129,11.71359702,0,7.17546472,6.933737859,10.94320343,2.373286274,5.772373963,8.850583798,1.627886946,3.831917766,11.34048995,2.99432628,11.96965992,4.584752092,9.754416546,4.406611497,1.259242352,9.022822745,11.66921726,3.966624266,0,8.878621132,2.164882798,0.762901548,2.555325359,10.14822234,6.933737859,3.427083168,7.952391814,7.463622457,9.70708817,8.258452969,9.880292171,8.313214102,9.967226259,8.054240716,7.203015129,7.333414788,10.99091942,10.29388543,0.762901548,1.921245889,9.079671442,0,9.018951242,9.105452849,1.259242352,0.762901548,0,2.373286274,10.10414006,0.762901548,4.498429597,0,6.085318422,13.15318941,8.916566213,7.925228035,5.271675915
